order_id,order_date,hub,courier_partner,distance_km,order_value_inr,promised_delivery_date,actual_delivery_date,delay_days,is_late,order_weekday,order_month
ORD102144,2024-12-02,Hub_E_Chennai,SpeedX,118.6,112.08,2024-12-05,2024-12-05,0,0,Monday,December
ORD102145,2024-06-08,Hub_A_Mumbai,ExpressLine,259.4,1740.13,2024-06-11,2024-06-11,0,0,Saturday,June
ORD102146,2024-11-18,Hub_B_Bangalore,ExpressLine,207.2,1040.6,2024-11-21,2024-11-21,0,0,Monday,November
ORD102147,2024-03-27,Hub_E_Chennai,QuickDrop,96.9,578.81,2024-03-30,2024-03-31,1,1,Wednesday,March
ORD102148,2024-06-16,Hub_D_Kolkata,SpeedX,98.9,1975.91,2024-06-19,2024-06-19,0,0,Sunday,June
ORD102149,2024-12-15,Hub_C_Delhi,SpeedX,175.1,325.09,2024-12-18,2024-12-17,-1,0,Sunday,December
ORD102150,2024-03-08,Hub_D_Kolkata,SwiftGo,249.2,1584.73,2024-03-11,2024-03-11,0,0,Friday,March
ORD102151,2024-01-21,Hub_D_Kolkata,SpeedX,101.0,566.95,2024-01-24,2024-01-24,0,0,Sunday,January
ORD102152,2024-02-29,Hub_C_Delhi,ExpressLine,161.2,247.19,2024-03-03,2024-03-03,0,0,Thursday,February
ORD102153,2024-11-23,Hub_A_Mumbai,SwiftGo,274.4,157.51,2024-11-26,2024-11-28,2,1,Saturday,November
ORD102154,2024-12-19,Hub_A_Mumbai,SpeedX,105.9,443.09,2024-12-22,2024-12-22,0,0,Thursday,December
ORD102155,2024-03-05,Hub_E_Chennai,QuickDrop,431.6,1150.48,2024-03-09,2024-03-09,0,0,Tuesday,March
ORD102156,2024-01-26,Hub_E_Chennai,QuickDrop,362.8,1269.95,2024-01-29,2024-01-29,0,0,Friday,January
ORD102157,2024-04-03,Hub_A_Mumbai,ExpressLine,165.1,733.24,2024-04-06,2024-04-06,0,0,Wednesday,April
ORD102158,2024-03-03,Hub_D_Kolkata,SpeedX,312.3,239.86,2024-03-06,2024-03-06,0,0,Sunday,March
ORD102159,2024-11-08,Hub_C_Delhi,QuickDrop,178.6,884.7,2024-11-11,2024-11-11,0,0,Friday,November
ORD102160,2024-03-22,Hub_E_Chennai,SpeedX,324.6,740.28,2024-03-25,2024-03-25,0,0,Friday,March
ORD102161,2024-07-07,Hub_A_Mumbai,QuickDrop,404.2,316.28,2024-07-11,2024-07-11,0,0,Sunday,July
ORD102162,2024-08-24,Hub_B_Bangalore,SpeedX,388.9,637.99,2024-08-27,2024-08-27,0,0,Saturday,August
ORD102163,2024-01-31,Hub_A_Mumbai,ExpressLine,258.3,910.36,2024-02-03,2024-02-03,0,0,Wednesday,January
ORD102164,2024-11-28,Hub_D_Kolkata,SpeedX,189.4,473.51,2024-12-01,2024-12-01,0,0,Thursday,November
ORD102165,2024-09-10,Hub_D_Kolkata,SpeedX,605.7,2853.54,2024-09-14,2024-09-14,0,0,Tuesday,September
ORD102166,2024-09-27,Hub_D_Kolkata,SwiftGo,113.8,437.62,2024-09-30,2024-10-04,4,1,Friday,September
ORD102167,2024-09-03,Hub_B_Bangalore,SpeedX,489.2,1798.03,2024-09-07,2024-09-07,0,0,Tuesday,September
ORD102168,2024-12-24,Hub_D_Kolkata,ExpressLine,205.7,760.97,2024-12-27,2024-12-27,0,0,Tuesday,December
ORD102169,2024-05-26,Hub_B_Bangalore,SwiftGo,210.7,1409.3,2024-05-29,2024-05-30,1,1,Sunday,May
ORD102170,2024-11-22,Hub_D_Kolkata,SwiftGo,193.1,148.46,2024-11-25,2024-11-29,4,1,Friday,November
ORD102171,2024-04-01,Hub_B_Bangalore,SwiftGo,220.9,1488.07,2024-04-04,2024-04-04,0,0,Monday,April
ORD102172,2024-07-08,Hub_E_Chennai,QuickDrop,283.8,774.12,2024-07-11,2024-07-11,0,0,Monday,July
ORD102173,2024-11-20,Hub_B_Bangalore,ExpressLine,218.0,1696.96,2024-11-23,2024-11-23,0,0,Wednesday,November
ORD102174,2024-04-29,Hub_C_Delhi,ExpressLine,105.1,158.74,2024-05-02,2024-05-02,0,0,Monday,April
ORD102175,2024-08-04,Hub_B_Bangalore,ExpressLine,237.2,1156.03,2024-08-07,2024-08-07,0,0,Sunday,August
ORD102176,2024-02-06,Hub_E_Chennai,ExpressLine,74.9,330.9,2024-02-09,2024-02-09,0,0,Tuesday,February
ORD102177,2024-10-26,Hub_C_Delhi,SwiftGo,64.4,464.16,2024-10-29,2024-10-30,1,1,Saturday,October
ORD102178,2024-04-01,Hub_E_Chennai,ExpressLine,100.9,1000.66,2024-04-04,2024-04-04,0,0,Monday,April
ORD102179,2024-08-17,Hub_C_Delhi,SpeedX,21.9,948.07,2024-08-20,2024-08-19,-1,0,Saturday,August
ORD102180,2024-05-26,Hub_D_Kolkata,ExpressLine,115.1,1609.03,2024-05-29,2024-05-28,-1,0,Sunday,May
ORD102181,2024-05-25,Hub_E_Chennai,QuickDrop,231.9,408.29,2024-05-28,2024-05-29,1,1,Saturday,May
ORD102182,2024-10-01,Hub_C_Delhi,SpeedX,61.0,357.15,2024-10-04,2024-10-04,0,0,Tuesday,October
ORD102183,2024-03-31,Hub_C_Delhi,ExpressLine,149.7,206.61,2024-04-03,2024-04-06,3,1,Sunday,March
ORD102184,2024-02-27,Hub_E_Chennai,ExpressLine,150.6,326.71,2024-03-01,2024-03-01,0,0,Tuesday,February
ORD102185,2024-05-30,Hub_D_Kolkata,SpeedX,148.4,384.69,2024-06-02,2024-06-02,0,0,Thursday,May
ORD102186,2024-01-03,Hub_B_Bangalore,SpeedX,115.0,307.81,2024-01-06,2024-01-06,0,0,Wednesday,January
ORD102187,2024-04-02,Hub_D_Kolkata,SpeedX,154.5,439.86,2024-04-05,2024-04-07,2,1,Tuesday,April
ORD102188,2024-02-11,Hub_B_Bangalore,SpeedX,252.7,768.06,2024-02-14,2024-02-14,0,0,Sunday,February
ORD102189,2024-03-02,Hub_C_Delhi,ExpressLine,659.2,907.33,2024-03-06,2024-03-06,0,0,Saturday,March
ORD102190,2024-12-09,Hub_C_Delhi,SpeedX,170.0,363.16,2024-12-12,2024-12-12,0,0,Monday,December
ORD102191,2024-02-27,Hub_B_Bangalore,ExpressLine,15.9,79.73,2024-03-01,2024-03-01,0,0,Tuesday,February
ORD102192,2024-05-08,Hub_B_Bangalore,SpeedX,181.0,929.72,2024-05-11,2024-05-11,0,0,Wednesday,May
ORD102193,2024-09-26,Hub_E_Chennai,SwiftGo,154.1,1518.34,2024-09-29,2024-09-29,0,0,Thursday,September
ORD102194,2024-02-18,Hub_E_Chennai,ExpressLine,161.9,339.75,2024-02-21,2024-02-22,1,1,Sunday,February
ORD102195,2024-04-19,Hub_C_Delhi,QuickDrop,143.4,430.15,2024-04-22,2024-04-22,0,0,Friday,April
ORD102196,2024-09-28,Hub_E_Chennai,ExpressLine,324.6,1304.56,2024-10-01,2024-10-01,0,0,Saturday,September
ORD102197,2024-10-05,Hub_A_Mumbai,SwiftGo,268.4,989.08,2024-10-08,2024-10-08,0,0,Saturday,October
ORD102198,2024-11-24,Hub_C_Delhi,SpeedX,91.1,2221.12,2024-11-27,2024-11-28,1,1,Sunday,November
ORD102199,2024-08-20,Hub_A_Mumbai,ExpressLine,113.1,1265.48,2024-08-23,2024-08-23,0,0,Tuesday,August
ORD102200,2024-09-12,Hub_E_Chennai,ExpressLine,132.2,500.56,2024-09-15,2024-09-15,0,0,Thursday,September
ORD102201,2024-02-24,Hub_E_Chennai,QuickDrop,219.1,1070.05,2024-02-27,2024-02-28,1,1,Saturday,February
ORD102202,2024-10-20,Hub_B_Bangalore,ExpressLine,49.5,1174.5,2024-10-23,2024-10-23,0,0,Sunday,October
ORD102203,2024-11-06,Hub_C_Delhi,QuickDrop,215.6,354.15,2024-11-09,2024-11-09,0,0,Wednesday,November
ORD102204,2024-01-07,Hub_A_Mumbai,SwiftGo,454.6,305.12,2024-01-11,2024-01-15,4,1,Sunday,January
ORD102205,2024-09-09,Hub_D_Kolkata,ExpressLine,132.4,1625.31,2024-09-12,2024-09-15,3,1,Monday,September
ORD102206,2024-04-04,Hub_A_Mumbai,ExpressLine,80.4,997.48,2024-04-07,2024-04-07,0,0,Thursday,April
ORD102207,2024-04-27,Hub_C_Delhi,QuickDrop,169.5,1477.17,2024-04-30,2024-04-29,-1,0,Saturday,April
ORD102208,2024-10-02,Hub_A_Mumbai,SwiftGo,136.1,1118.82,2024-10-05,2024-10-08,3,1,Wednesday,October
ORD102209,2024-01-21,Hub_E_Chennai,SwiftGo,203.7,903.98,2024-01-24,2024-01-26,2,1,Sunday,January
ORD102210,2024-12-03,Hub_E_Chennai,QuickDrop,143.8,114.55,2024-12-06,2024-12-06,0,0,Tuesday,December
ORD102211,2024-06-04,Hub_E_Chennai,SwiftGo,276.6,562.47,2024-06-07,2024-06-06,-1,0,Tuesday,June
ORD102212,2024-01-09,Hub_D_Kolkata,SpeedX,163.7,2149.28,2024-01-12,2024-01-14,2,1,Tuesday,January
ORD102213,2024-04-01,Hub_E_Chennai,SpeedX,175.8,517.21,2024-04-04,2024-04-04,0,0,Monday,April
ORD102214,2024-09-09,Hub_A_Mumbai,ExpressLine,156.3,1213.07,2024-09-12,2024-09-12,0,0,Monday,September
ORD102215,2024-02-06,Hub_A_Mumbai,ExpressLine,104.7,488.06,2024-02-09,2024-02-09,0,0,Tuesday,February
ORD102216,2024-12-20,Hub_C_Delhi,QuickDrop,260.0,3373.35,2024-12-23,2024-12-23,0,0,Friday,December
ORD102217,2024-12-27,Hub_D_Kolkata,SwiftGo,161.0,639.92,2024-12-30,2025-01-02,3,1,Friday,December
ORD102218,2024-12-26,Hub_C_Delhi,ExpressLine,195.6,119.72,2024-12-29,2024-12-29,0,0,Thursday,December
ORD102219,2024-07-18,Hub_D_Kolkata,SwiftGo,285.0,825.35,2024-07-21,2024-07-25,4,1,Thursday,July
ORD102220,2024-12-07,Hub_D_Kolkata,QuickDrop,142.3,2001.33,2024-12-10,2024-12-10,0,0,Saturday,December
ORD102221,2024-07-17,Hub_C_Delhi,SpeedX,122.1,940.76,2024-07-20,2024-07-20,0,0,Wednesday,July
ORD102222,2024-07-14,Hub_B_Bangalore,SwiftGo,404.4,32.13,2024-07-18,2024-07-18,0,0,Sunday,July
ORD102223,2024-08-07,Hub_C_Delhi,ExpressLine,227.2,79.05,2024-08-10,2024-08-10,0,0,Wednesday,August
ORD102224,2024-05-05,Hub_D_Kolkata,SwiftGo,291.2,965.69,2024-05-08,2024-05-08,0,0,Sunday,May
ORD102225,2024-03-13,Hub_C_Delhi,QuickDrop,37.7,1085.06,2024-03-16,2024-03-18,2,1,Wednesday,March
ORD102226,2024-09-13,Hub_A_Mumbai,SpeedX,274.5,536.17,2024-09-16,2024-09-16,0,0,Friday,September
ORD102227,2024-10-19,Hub_E_Chennai,QuickDrop,84.7,977.22,2024-10-22,2024-10-22,0,0,Saturday,October
ORD102228,2024-05-23,Hub_A_Mumbai,ExpressLine,42.0,1247.03,2024-05-26,2024-05-26,0,0,Thursday,May
ORD102229,2024-04-18,Hub_A_Mumbai,ExpressLine,105.1,1216.2,2024-04-21,2024-04-21,0,0,Thursday,April
ORD102230,2024-12-12,Hub_D_Kolkata,SwiftGo,152.8,1153.08,2024-12-15,2024-12-19,4,1,Thursday,December
ORD102231,2024-07-05,Hub_D_Kolkata,QuickDrop,171.5,282.34,2024-07-08,2024-07-08,0,0,Friday,July
ORD102232,2024-03-08,Hub_A_Mumbai,ExpressLine,271.8,537.7,2024-03-11,2024-03-11,0,0,Friday,March
ORD102233,2024-09-12,Hub_E_Chennai,SpeedX,177.5,1605.55,2024-09-15,2024-09-15,0,0,Thursday,September
ORD102234,2024-11-24,Hub_E_Chennai,SpeedX,185.4,527.77,2024-11-27,2024-11-26,-1,0,Sunday,November
ORD102235,2024-01-30,Hub_B_Bangalore,SwiftGo,121.5,803.51,2024-02-02,2024-02-01,-1,0,Tuesday,January
ORD102236,2024-08-15,Hub_E_Chennai,SpeedX,227.7,465.38,2024-08-18,2024-08-18,0,0,Thursday,August
ORD102237,2024-11-01,Hub_E_Chennai,ExpressLine,382.9,534.87,2024-11-04,2024-11-04,0,0,Friday,November
ORD102238,2024-05-04,Hub_E_Chennai,QuickDrop,39.3,2791.53,2024-05-07,2024-05-09,2,1,Saturday,May
ORD102239,2024-12-19,Hub_E_Chennai,SwiftGo,191.1,1549.97,2024-12-22,2024-12-23,1,1,Thursday,December
ORD102240,2024-09-10,Hub_A_Mumbai,ExpressLine,72.0,253.56,2024-09-13,2024-09-14,1,1,Tuesday,September
ORD102241,2024-03-11,Hub_B_Bangalore,SpeedX,123.3,629.87,2024-03-14,2024-03-14,0,0,Monday,March
ORD102242,2024-03-29,Hub_A_Mumbai,SpeedX,139.3,919.42,2024-04-01,2024-04-01,0,0,Friday,March
ORD102243,2024-02-12,Hub_C_Delhi,SpeedX,300.3,889.9,2024-02-15,2024-02-14,-1,0,Monday,February
ORD102244,2024-12-22,Hub_E_Chennai,SwiftGo,446.5,1114.96,2024-12-26,2024-12-27,1,1,Sunday,December
ORD102245,2024-08-11,Hub_D_Kolkata,QuickDrop,147.6,802.43,2024-08-14,2024-08-14,0,0,Sunday,August
ORD102246,2024-05-30,Hub_E_Chennai,QuickDrop,558.6,39.89,2024-06-03,2024-06-02,-1,0,Thursday,May
ORD102247,2024-06-22,Hub_B_Bangalore,QuickDrop,222.0,1103.55,2024-06-25,2024-06-25,0,0,Saturday,June
ORD102248,2024-10-15,Hub_A_Mumbai,SpeedX,359.6,702.79,2024-10-18,2024-10-17,-1,0,Tuesday,October
ORD102249,2024-05-14,Hub_C_Delhi,SwiftGo,221.0,973.65,2024-05-17,2024-05-17,0,0,Tuesday,May
ORD102250,2024-06-27,Hub_C_Delhi,SwiftGo,149.4,644.99,2024-06-30,2024-07-01,1,1,Thursday,June
ORD102251,2024-11-13,Hub_E_Chennai,ExpressLine,126.0,2515.0,2024-11-16,2024-11-16,0,0,Wednesday,November
ORD102252,2024-03-27,Hub_B_Bangalore,ExpressLine,165.3,564.39,2024-03-30,2024-03-30,0,0,Wednesday,March
ORD102253,2024-12-22,Hub_A_Mumbai,QuickDrop,320.0,1546.56,2024-12-25,2024-12-25,0,0,Sunday,December
ORD102254,2024-09-28,Hub_A_Mumbai,SpeedX,43.3,1977.3,2024-10-01,2024-10-01,0,0,Saturday,September
ORD102255,2024-04-21,Hub_A_Mumbai,SpeedX,321.7,1526.4,2024-04-24,2024-04-24,0,0,Sunday,April
ORD102256,2024-05-11,Hub_A_Mumbai,SpeedX,126.5,771.82,2024-05-14,2024-05-14,0,0,Saturday,May
ORD102257,2024-10-23,Hub_C_Delhi,QuickDrop,220.1,1094.97,2024-10-26,2024-10-26,0,0,Wednesday,October
ORD102258,2024-10-09,Hub_E_Chennai,SpeedX,408.5,1975.99,2024-10-13,2024-10-12,-1,0,Wednesday,October
ORD102259,2024-06-21,Hub_B_Bangalore,ExpressLine,36.9,620.05,2024-06-24,2024-06-24,0,0,Friday,June
ORD102260,2024-11-12,Hub_B_Bangalore,SwiftGo,346.5,1219.26,2024-11-15,2024-11-15,0,0,Tuesday,November
ORD102261,2024-07-16,Hub_E_Chennai,SwiftGo,235.3,630.97,2024-07-19,2024-07-18,-1,0,Tuesday,July
ORD102262,2024-08-27,Hub_C_Delhi,SpeedX,73.4,902.92,2024-08-30,2024-08-30,0,0,Tuesday,August
ORD102263,2024-11-18,Hub_A_Mumbai,SwiftGo,211.3,27.92,2024-11-21,2024-11-20,-1,0,Monday,November
ORD102264,2024-04-16,Hub_C_Delhi,SwiftGo,285.9,347.02,2024-04-19,2024-04-23,4,1,Tuesday,April
ORD102265,2024-09-16,Hub_A_Mumbai,ExpressLine,108.9,1384.8,2024-09-19,2024-09-19,0,0,Monday,September
ORD102266,2024-01-07,Hub_A_Mumbai,ExpressLine,103.3,165.64,2024-01-10,2024-01-09,-1,0,Sunday,January
ORD102267,2024-04-08,Hub_C_Delhi,SwiftGo,88.8,1116.79,2024-04-11,2024-04-12,1,1,Monday,April
ORD102268,2024-06-27,Hub_A_Mumbai,SpeedX,132.0,529.87,2024-06-30,2024-06-30,0,0,Thursday,June
ORD102269,2024-12-12,Hub_B_Bangalore,SwiftGo,199.0,1063.13,2024-12-15,2024-12-15,0,0,Thursday,December
ORD102270,2024-09-04,Hub_A_Mumbai,SpeedX,485.5,150.65,2024-09-08,2024-09-08,0,0,Wednesday,September
ORD102271,2024-03-06,Hub_C_Delhi,SpeedX,203.7,1529.86,2024-03-09,2024-03-10,1,1,Wednesday,March
ORD102272,2024-01-16,Hub_B_Bangalore,QuickDrop,323.2,758.18,2024-01-19,2024-01-19,0,0,Tuesday,January
ORD102273,2024-04-04,Hub_A_Mumbai,ExpressLine,152.1,1028.58,2024-04-07,2024-04-07,0,0,Thursday,April
ORD102274,2024-03-11,Hub_A_Mumbai,SpeedX,106.9,806.21,2024-03-14,2024-03-14,0,0,Monday,March
ORD102275,2024-12-30,Hub_A_Mumbai,SpeedX,411.5,500.49,2025-01-03,2025-01-03,0,0,Monday,December
ORD102276,2024-12-14,Hub_E_Chennai,SwiftGo,215.2,410.81,2024-12-17,2024-12-17,0,0,Saturday,December
ORD102277,2024-12-25,Hub_B_Bangalore,QuickDrop,75.4,927.16,2024-12-28,2024-12-28,0,0,Wednesday,December
ORD102278,2024-05-31,Hub_D_Kolkata,SwiftGo,90.4,1196.25,2024-06-03,2024-06-05,2,1,Friday,May
ORD102279,2024-04-26,Hub_D_Kolkata,SwiftGo,339.6,687.04,2024-04-29,2024-05-02,3,1,Friday,April
ORD102280,2024-09-28,Hub_A_Mumbai,SwiftGo,43.9,900.77,2024-10-01,2024-10-03,2,1,Saturday,September
ORD102281,2024-09-08,Hub_A_Mumbai,ExpressLine,433.2,360.91,2024-09-12,2024-09-12,0,0,Sunday,September
ORD102282,2024-02-28,Hub_D_Kolkata,ExpressLine,145.3,411.89,2024-03-02,2024-03-02,0,0,Wednesday,February
ORD102283,2024-03-15,Hub_A_Mumbai,SpeedX,281.6,2053.12,2024-03-18,2024-03-18,0,0,Friday,March
ORD102284,2024-01-12,Hub_E_Chennai,SpeedX,73.7,229.42,2024-01-15,2024-01-15,0,0,Friday,January
ORD102285,2024-10-14,Hub_B_Bangalore,ExpressLine,104.4,544.17,2024-10-17,2024-10-18,1,1,Monday,October
ORD102286,2024-03-08,Hub_A_Mumbai,QuickDrop,199.7,2039.42,2024-03-11,2024-03-11,0,0,Friday,March
ORD102287,2024-03-13,Hub_C_Delhi,QuickDrop,417.2,793.95,2024-03-17,2024-03-17,0,0,Wednesday,March
ORD102288,2024-12-06,Hub_E_Chennai,ExpressLine,227.6,193.26,2024-12-09,2024-12-09,0,0,Friday,December
ORD102289,2024-06-09,Hub_C_Delhi,SpeedX,120.9,299.54,2024-06-12,2024-06-12,0,0,Sunday,June
ORD102290,2024-11-11,Hub_B_Bangalore,SwiftGo,103.1,207.25,2024-11-14,2024-11-14,0,0,Monday,November
ORD102291,2024-06-08,Hub_A_Mumbai,SpeedX,204.9,770.52,2024-06-11,2024-06-10,-1,0,Saturday,June
ORD102292,2024-03-22,Hub_C_Delhi,SwiftGo,158.1,911.22,2024-03-25,2024-03-26,1,1,Friday,March
ORD102293,2024-11-25,Hub_E_Chennai,ExpressLine,33.7,411.1,2024-11-28,2024-12-01,3,1,Monday,November
ORD102294,2024-11-03,Hub_C_Delhi,ExpressLine,122.6,171.99,2024-11-06,2024-11-09,3,1,Sunday,November
ORD102295,2024-03-07,Hub_C_Delhi,QuickDrop,186.3,193.69,2024-03-10,2024-03-09,-1,0,Thursday,March
ORD102296,2024-07-20,Hub_A_Mumbai,ExpressLine,320.3,882.98,2024-07-23,2024-07-23,0,0,Saturday,July
ORD102297,2024-07-11,Hub_E_Chennai,SwiftGo,187.4,311.37,2024-07-14,2024-07-14,0,0,Thursday,July
ORD102298,2024-10-13,Hub_A_Mumbai,ExpressLine,136.2,1047.21,2024-10-16,2024-10-18,2,1,Sunday,October
ORD102299,2024-03-19,Hub_E_Chennai,SwiftGo,115.8,915.49,2024-03-22,2024-03-22,0,0,Tuesday,March
ORD102300,2024-01-04,Hub_B_Bangalore,SpeedX,322.3,865.31,2024-01-07,2024-01-07,0,0,Thursday,January
ORD102301,2024-01-29,Hub_C_Delhi,SpeedX,129.9,202.84,2024-02-01,2024-02-03,2,1,Monday,January
ORD102302,2024-07-24,Hub_A_Mumbai,SwiftGo,193.7,1365.79,2024-07-27,2024-07-27,0,0,Wednesday,July
ORD102303,2024-12-27,Hub_E_Chennai,SpeedX,312.6,486.92,2024-12-30,2025-01-01,2,1,Friday,December
ORD102304,2024-11-28,Hub_C_Delhi,ExpressLine,445.3,548.97,2024-12-02,2024-12-04,2,1,Thursday,November
ORD102305,2024-12-28,Hub_E_Chennai,QuickDrop,40.0,1136.14,2024-12-31,2024-12-31,0,0,Saturday,December
ORD102306,2024-02-13,Hub_D_Kolkata,SpeedX,184.4,157.68,2024-02-16,2024-02-16,0,0,Tuesday,February
ORD102307,2024-12-19,Hub_E_Chennai,SpeedX,113.9,1568.92,2024-12-22,2024-12-25,3,1,Thursday,December
ORD102308,2024-06-17,Hub_C_Delhi,ExpressLine,365.1,863.28,2024-06-20,2024-06-19,-1,0,Monday,June
ORD102309,2024-12-02,Hub_D_Kolkata,ExpressLine,84.4,473.05,2024-12-05,2024-12-05,0,0,Monday,December
ORD102310,2024-02-04,Hub_C_Delhi,QuickDrop,179.6,882.57,2024-02-07,2024-02-07,0,0,Sunday,February
ORD102311,2024-08-28,Hub_B_Bangalore,QuickDrop,193.8,981.92,2024-08-31,2024-08-31,0,0,Wednesday,August
ORD102312,2024-10-24,Hub_A_Mumbai,ExpressLine,147.0,954.3,2024-10-27,2024-10-27,0,0,Thursday,October
ORD102313,2024-01-07,Hub_B_Bangalore,SwiftGo,80.5,1217.2,2024-01-10,2024-01-10,0,0,Sunday,January
ORD102314,2024-06-05,Hub_C_Delhi,SpeedX,163.9,259.56,2024-06-08,2024-06-09,1,1,Wednesday,June
ORD102315,2024-09-30,Hub_D_Kolkata,SwiftGo,233.2,454.54,2024-10-03,2024-10-06,3,1,Monday,September
ORD102316,2024-09-15,Hub_E_Chennai,QuickDrop,190.2,1008.99,2024-09-18,2024-09-21,3,1,Sunday,September
ORD102317,2024-01-28,Hub_D_Kolkata,ExpressLine,261.6,1579.66,2024-01-31,2024-01-31,0,0,Sunday,January
ORD102318,2024-06-04,Hub_A_Mumbai,QuickDrop,181.7,770.99,2024-06-07,2024-06-07,0,0,Tuesday,June
ORD102319,2024-03-09,Hub_A_Mumbai,QuickDrop,101.6,986.68,2024-03-12,2024-03-12,0,0,Saturday,March
ORD102320,2024-10-31,Hub_A_Mumbai,SpeedX,369.5,578.03,2024-11-03,2024-11-03,0,0,Thursday,October
ORD102321,2024-08-10,Hub_E_Chennai,ExpressLine,234.9,976.15,2024-08-13,2024-08-13,0,0,Saturday,August
ORD102322,2024-07-30,Hub_D_Kolkata,SpeedX,75.9,737.1,2024-08-02,2024-08-02,0,0,Tuesday,July
ORD102323,2024-03-31,Hub_B_Bangalore,SpeedX,89.5,849.34,2024-04-03,2024-04-03,0,0,Sunday,March
ORD102324,2024-04-23,Hub_A_Mumbai,SwiftGo,226.3,343.86,2024-04-26,2024-04-28,2,1,Tuesday,April
ORD102325,2024-09-25,Hub_D_Kolkata,QuickDrop,97.3,249.03,2024-09-28,2024-09-28,0,0,Wednesday,September
ORD102326,2024-07-16,Hub_E_Chennai,ExpressLine,102.8,1362.45,2024-07-19,2024-07-19,0,0,Tuesday,July
ORD102327,2024-02-23,Hub_A_Mumbai,QuickDrop,97.7,1736.58,2024-02-26,2024-02-26,0,0,Friday,February
ORD102328,2024-12-06,Hub_D_Kolkata,ExpressLine,109.8,608.2,2024-12-09,2024-12-09,0,0,Friday,December
ORD102329,2024-06-13,Hub_C_Delhi,ExpressLine,38.2,308.65,2024-06-16,2024-06-16,0,0,Thursday,June
ORD102330,2024-01-05,Hub_D_Kolkata,SpeedX,119.5,1481.95,2024-01-08,2024-01-11,3,1,Friday,January
ORD102331,2024-08-18,Hub_D_Kolkata,SpeedX,48.7,1567.55,2024-08-21,2024-08-21,0,0,Sunday,August
ORD102332,2024-11-21,Hub_D_Kolkata,SpeedX,23.1,762.04,2024-11-24,2024-11-24,0,0,Thursday,November
ORD102333,2024-01-25,Hub_E_Chennai,SwiftGo,189.5,1032.14,2024-01-28,2024-01-28,0,0,Thursday,January
ORD102334,2024-09-19,Hub_C_Delhi,ExpressLine,158.6,218.08,2024-09-22,2024-09-22,0,0,Thursday,September
ORD102335,2024-09-25,Hub_C_Delhi,QuickDrop,398.8,1201.54,2024-09-28,2024-09-28,0,0,Wednesday,September
ORD102336,2024-10-07,Hub_E_Chennai,ExpressLine,147.8,1404.11,2024-10-10,2024-10-10,0,0,Monday,October
ORD102337,2024-10-30,Hub_E_Chennai,ExpressLine,110.7,874.84,2024-11-02,2024-11-02,0,0,Wednesday,October
ORD102338,2024-07-06,Hub_D_Kolkata,ExpressLine,229.2,1803.51,2024-07-09,2024-07-09,0,0,Saturday,July
ORD102339,2024-11-03,Hub_C_Delhi,SpeedX,87.4,475.54,2024-11-06,2024-11-06,0,0,Sunday,November
ORD102340,2024-10-15,Hub_B_Bangalore,ExpressLine,152.7,1162.49,2024-10-18,2024-10-20,2,1,Tuesday,October
ORD102341,2024-03-24,Hub_E_Chennai,SpeedX,37.8,1203.96,2024-03-27,2024-03-27,0,0,Sunday,March
ORD102342,2024-06-15,Hub_B_Bangalore,QuickDrop,311.4,572.45,2024-06-18,2024-06-17,-1,0,Saturday,June
ORD102343,2024-10-26,Hub_A_Mumbai,SwiftGo,110.4,945.77,2024-10-29,2024-10-28,-1,0,Saturday,October
ORD102344,2024-05-13,Hub_E_Chennai,ExpressLine,95.4,250.24,2024-05-16,2024-05-16,0,0,Monday,May
ORD102345,2024-07-22,Hub_A_Mumbai,ExpressLine,38.0,1531.98,2024-07-25,2024-07-25,0,0,Monday,July
ORD102346,2024-09-24,Hub_A_Mumbai,ExpressLine,262.2,712.88,2024-09-27,2024-09-27,0,0,Tuesday,September
ORD102347,2024-03-25,Hub_E_Chennai,SpeedX,155.3,1009.54,2024-03-28,2024-03-29,1,1,Monday,March
ORD102348,2024-08-02,Hub_A_Mumbai,QuickDrop,302.4,155.55,2024-08-05,2024-08-05,0,0,Friday,August
ORD102349,2024-09-05,Hub_B_Bangalore,ExpressLine,147.3,167.65,2024-09-08,2024-09-08,0,0,Thursday,September
ORD102350,2024-05-08,Hub_D_Kolkata,QuickDrop,230.3,257.73,2024-05-11,2024-05-11,0,0,Wednesday,May
ORD102351,2024-07-27,Hub_B_Bangalore,SpeedX,151.6,113.62,2024-07-30,2024-07-30,0,0,Saturday,July
ORD102352,2024-06-19,Hub_C_Delhi,QuickDrop,157.4,734.28,2024-06-22,2024-06-22,0,0,Wednesday,June
ORD102353,2024-06-05,Hub_B_Bangalore,SpeedX,47.2,1206.19,2024-06-08,2024-06-09,1,1,Wednesday,June
ORD102354,2024-10-31,Hub_E_Chennai,SwiftGo,150.9,909.01,2024-11-03,2024-11-03,0,0,Thursday,October
ORD102355,2024-06-12,Hub_E_Chennai,ExpressLine,251.6,1878.36,2024-06-15,2024-06-17,2,1,Wednesday,June
ORD102356,2024-12-30,Hub_E_Chennai,QuickDrop,402.2,650.79,2025-01-03,2025-01-03,0,0,Monday,December
ORD102357,2024-06-15,Hub_C_Delhi,ExpressLine,202.0,2198.47,2024-06-18,2024-06-18,0,0,Saturday,June
ORD102358,2024-06-11,Hub_D_Kolkata,ExpressLine,184.3,241.4,2024-06-14,2024-06-14,0,0,Tuesday,June
